,MA,MA,MA,MA,MA,PYPL,PYPL,PYPL,PYPL,PYPL,SQ,SQ,SQ,SQ,SQ,V,V,V,V,V
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,
2018-05-15 00:00:00-04:00,191.01,192.195,190.15,192.03,1844307,77.86,78.2,76.93,77.78,4355716,54.02,55.0,53.111,54.66,6474505,130.56,131.4,129.9,131.06,4263606
2018-05-16 00:00:00-04:00,192.69,192.91,191.435,192.38,1462179,77.5,78.54,77.2801,77.82,3782866,54.78,56.72,54.4601,56.61,9498239,131.09,131.4,130.54,130.89,3769120
2018-05-17 00:00:00-04:00,192.05,192.44,190.59,191.2,1631143,77.63,81.16,77.59,79.21,5121793,56.54,57.19,54.6,54.82,9804234,130.58,130.8,129.61,129.95,3876198
2018-05-18 00:00:00-04:00,191.62,192.09,190.39,190.55,2119922,79.9,81.94,79.8247,80.8,11747693,53.19,55.33,53.0,55.03,8564098,129.62,130.34,129.07,129.93,3912636
2018-05-21 00:00:00-04:00,191.5,192.83,190.01,191.15,1868505,81.51,82.32,80.37,81.26,6300464,56.04,57.05,55.705,56.38,7268850,130.95,131.5066,129.9895,130.65,4003814
2018-05-22 00:00:00-04:00,191.18,192.64,190.84,191.71,1631721,81.42,81.61,80.28,80.62,3726075,56.4,56.62,54.49,54.6,7693721,131.0,131.78,130.5,130.71,4895911
2018-05-23 00:00:00-04:00,190.74,193.0,190.3,192.85,1436604,79.77,81.12,79.405,81.07,3489054,54.17,55.09,53.66,55.08,7175785,130.06,131.91,129.8,131.88,3702411
2018-05-24 00:00:00-04:00,192.91,193.4,190.0,191.88,1895638,80.91,83.06,79.66,81.55,10112663,55.0,55.84,54.76,55.54,6307938,131.81,132.21,130.5,131.86,4303780
2018-05-25 00:00:00-04:00,191.75,191.89,189.72,191.13,1766125,82.51,82.72,80.49,80.95,7864758,55.84,56.86,55.41,55.76,4863561,131.88,132.1,130.93,131.22,3087490
2018-05-29 00:00:00-04:00,190.25,190.49,186.6,189.51,2948253,80.71,81.34,80.2,80.74,5012058,56.0,57.839,55.89,56.92,8883067,130.39,131.05,129.06,129.7,5769476
2018-05-30 00:00:00-04:00,190.43,191.93,189.895,191.72,1917434,81.1613,82.06,80.9,81.61,4103075,57.67,58.39,56.92,57.91,7566657,130.2,131.1,129.87,130.62,4931375
2018-05-31 00:00:00-04:00,191.89,192.44,189.82,190.13,2233328,81.75,82.83,81.55,82.03,5984334,58.0,58.9,57.6,58.25,6426982,130.65,131.5817,129.98,130.73,4512543
2018-06-01 00:00:00-04:00,192.03,195.37,191.9,195.31,2986950,82.38,83.46,81.85,83.29,5674211,58.73,60.26,58.281,59.41,9454182,131.84,132.51,130.36,130.86,6597073
2018-06-04 00:00:00-04:00,195.94,198.11,195.23,197.69,2388278,83.23,84.8,82.77,84.56,5358686,60.49,61.49,59.71,61.2,9362778,131.94,133.57,131.43,133.09,4906750
2018-06-05 00:00:00-04:00,198.11,199.71,197.83,199.42,1813676,84.5,85.2,84.01,85.07,5526757,61.36,61.93,60.43,61.56,7312534,133.38,133.62,132.7,133.55,4204187
2018-06-06 00:00:00-04:00,199.86,203.29,199.77,203.18,1964446,85.05,85.61,84.5,85.25,5991996,61.6,62.83,61.08,62.71,7334973,134.0,136.31,133.61,136.25,5428425
2018-06-07 00:00:00-04:00,203.38,203.95,198.3,199.52,2840735,85.21,85.3,82.31,83.27,5727234,62.65,62.77,59.3,60.66,12750382,136.36,136.58,133.05,133.82,5531965
2018-06-08 00:00:00-04:00,199.2,200.53,199.0,200.02,1467439,83.23,84.49,83.15,84.35,5382787,60.58,62.04,60.19,61.78,6963865,133.44,134.915,133.23,134.73,3628640
2018-06-11 00:00:00-04:00,200.61,201.0,198.26,198.52,1639554,84.38,84.59,83.79,83.9,3629247,61.97,62.46,59.5,61.28,5243554,134.9,135.19,133.81,133.93,4268014
2018-06-12 00:00:00-04:00,199.12,200.15,198.19,200.04,1834683,83.93,86.2,83.875,85.01,6759791,61.77,64.08,61.65,63.2,8390138,134.04,135.129,133.54,134.88,3870953
2018-06-13 00:00:00-04:00,200.63,201.62,199.21,199.43,1596842,85.5,86.0,84.68,85.27,5360898,62.25,63.86,62.17,62.48,9428261,135.18,135.77,134.31,134.44,3217720
2018-06-14 00:00:00-04:00,200.5,201.39,199.05,199.37,1680184,85.5,86.295,85.21,85.6,4671501,63.2,64.85,63.2,63.88,9981971,135.0,135.7,134.75,135.03,4289943
2018-06-15 00:00:00-04:00,198.55,199.67,197.57,199.52,2433872,85.09,85.69,84.1,85.33,5205553,63.65,64.6,62.53,64.54,6079517,135.1,135.73,134.0,135.01,6501875
2018-06-18 00:00:00-04:00,197.64,201.45,197.41,201.18,1159013,84.8,86.2,84.44,85.8575,3735412,64.15,66.44,63.88,66.19,8944656,134.37,136.31,134.12,136.1999,3837742
2018-06-19 00:00:00-04:00,198.46,199.93,197.27,199.71,1537850,84.64,84.96,83.43,84.53,4596686,65.32,66.041,63.5501,65.94,7490085,134.56,135.235,133.57,135.11,4251023
2018-06-20 00:00:00-04:00,200.5,203.46,200.2535,201.97,2392858,84.86,86.97,84.82,85.95,7419209,66.59,68.97,66.55,67.58,10802312,135.52,136.69,135.52,135.73,4512032
2018-06-21 00:00:00-04:00,202.41,203.68,199.98,200.75,1769730,86.5,87.55,85.45,85.97,6109274,68.78,69.4,66.27,67.1,8744295,135.27,136.115,134.26,134.62,4157050
2018-06-22 00:00:00-04:00,201.57,201.87,199.61,201.48,1711769,86.32,86.56,84.61,85.11,3466528,68.17,68.17,65.11,65.74,8142562,135.6,135.85,134.26,135.38,3549708
2018-06-25 00:00:00-04:00,200.39,200.44,193.7091,195.1,3333362,84.43,84.47,81.21,82.21,7499784,64.0,64.15,60.87,61.91,13109536,134.91,134.91,129.53,130.93,7558435
2018-06-26 00:00:00-04:00,196.18,198.66,195.76,196.46,2162614,82.73,83.21,81.77,82.35,5281044,62.03,63.4,61.11,62.5401,11189666,132.11,133.79,131.61,132.55,5958557
2018-06-27 00:00:00-04:00,197.46,198.2,193.16,193.21,2079679,82.55,82.97,80.4533,80.65,7018836,63.85,64.16,59.83,60.07,9672115,133.01,133.657,131.01,131.03,4995740
2018-06-28 00:00:00-04:00,193.46,197.75,193.205,197.1,1709732,80.43,82.83,80.16,82.47,5994988,61.06,61.83,59.4,61.53,10507767,131.0,133.12,130.6535,132.71,4489287
2018-06-29 00:00:00-04:00,198.2,198.31,196.18,196.59,1588742,82.65,83.66,82.61,83.29,4747711,62.32,62.77,61.44,61.65,5616847,133.28,134.19,132.47,132.69,4457313
2018-07-02 00:00:00-04:00,195.74,197.97,194.75,197.59,2091376,82.75,83.96,82.0621,83.88,3642232,60.47,63.23,60.26,63.13,4528378,131.96,133.05,131.15,132.8,4247090
2018-07-03 00:00:00-04:00,198.33,198.58,196.14,196.46,1014002,84.36,84.9,83.15,83.23,2816892,63.32,63.65,61.52,61.73,3671868,133.01,133.41,131.42,131.62,2581419
2018-07-05 00:00:00-04:00,198.0,198.96,197.15,198.84,1792208,83.64,84.64,83.3,84.6,3304223,62.55,64.43,62.28,64.16,6606012,132.13,133.33,131.83,133.26,2973138
2018-07-06 00:00:00-04:00,198.11,200.26,197.48,199.51,1257837,84.41,86.0,83.94,85.94,3557201,64.6,66.52,63.76,66.29,8419027,133.58,134.28,132.5,134.08,2877428
2018-07-09 00:00:00-04:00,200.8,201.59,199.25,200.94,1468985,86.665,86.9,85.3476,86.24,3978373,67.3,67.5,64.85,66.4743,7740045,134.94,135.9689,134.79,135.67,4234263
2018-07-10 00:00:00-04:00,201.34,202.7516,200.12,201.48,1442787,86.72,86.72,85.794,86.18,2640614,66.0,66.85,64.41,64.76,7713065,135.57,137.33,135.34,136.67,4833716
2018-07-11 00:00:00-04:00,200.47,204.15,200.25,203.82,1804543,85.59,86.86,85.07,86.24,3011495,64.29,65.84,64.12,65.32,4533158,136.63,138.81,136.6,138.31,6428540
2018-07-12 00:00:00-04:00,205.0,209.19,204.75,207.82,2941560,87.2,89.19,86.8,89.14,5687737,65.81,67.4897,65.7,67.2601,6474076,139.01,139.95,138.66,139.88,5622181
2018-07-13 00:00:00-04:00,207.1,207.525,203.44,205.91,1731957,89.0,89.1,86.83,87.97,4589080,67.03,67.28,65.5,66.99,5163080,139.79,140.03,137.54,139.37,4186895
2018-07-16 00:00:00-04:00,205.62,206.0,203.76,204.08,1696352,88.26,88.3413,87.48,87.77,3490410,66.69,68.3383,66.69,66.9479,4746509,139.42,139.55,138.16,138.47,3562669
2018-07-17 00:00:00-04:00,203.0,206.695,201.63,206.41,1944500,87.25,88.72,86.59,88.58,3996905,66.57,68.67,66.37,68.32,5330277,138.18,139.91,137.42,139.68,3884843
2018-07-18 00:00:00-04:00,206.65,208.38,205.38,208.1,2228922,88.7,88.93,87.68,88.22,3556869,68.46,68.83,67.42,68.3,3842716,139.91,141.17,139.37,140.91,4761482
2018-07-19 00:00:00-04:00,208.36,208.71,205.76,206.08,1486289,88.0,88.59,87.16,87.4,4220916,69.4,71.3195,68.85,70.33,10250582,140.95,140.99,139.93,140.13,3973949
2018-07-20 00:00:00-04:00,206.19,207.35,206.18,206.7,2114790,87.29,88.0,87.14,87.48,6123051,70.95,72.09,70.17,70.41,7804325,140.0,141.47,139.92,140.98,3776211
2018-07-23 00:00:00-04:00,206.7,207.96,205.65,207.8,1707866,87.14,89.6,85.82,89.26,10029240,70.57,72.21,69.65,71.6,5978335,140.66,140.97,139.64,140.05,5501915
2018-07-24 00:00:00-04:00,208.74,210.4,208.31,209.56,2670381,90.58,92.35,90.4133,91.4,10886325,72.57,72.8,68.2,69.36,10232776,140.99,141.4725,139.51,139.96,6652669
2018-07-25 00:00:00-04:00,210.0,214.28,209.6525,214.19,3653601,91.07,92.35,91.01,91.65,8936543,69.73,72.52,69.63,72.52,6916705,140.34,142.77,139.9,142.69,6274903
2018-07-26 00:00:00-04:00,209.43,211.8,204.56,207.37,5551178,88.51,90.68,87.25,89.14,11886568,71.18,72.33,70.11,72.0,5088204,141.61,142.79,139.53,142.4449,8292196
2018-07-27 00:00:00-04:00,211.69,211.75,201.22,202.9475,3573121,89.94,90.28,84.75,85.46,11657277,72.48,73.19,68.76,69.85,7537972,143.08,143.14,139.21,140.71,5223757
2018-07-30 00:00:00-04:00,202.95,203.33,196.2001,197.85,4219728,85.37,85.5,81.85,82.39,10471403,70.04,70.2,64.2101,65.62,11424603,140.13,140.42,135.31,136.5,7314030
2018-07-31 00:00:00-04:00,199.02,200.62,196.2321,197.93,2810530,82.51,83.32,81.3,82.15,10477483,65.88,66.8,63.21,64.65,8942503,137.13,138.02,135.63,136.73,4875187
2018-08-01 00:00:00-04:00,198.65,201.36,198.35,201.14,3462343,82.24,83.98,82.0097,83.45,8581105,65.1,67.41,65.0,66.87,9268737,137.74,138.735,137.41,138.24,5352726
2018-08-02 00:00:00-04:00,199.09,202.19,197.87,201.98,2578284,82.95,85.59,82.85,85.54,6656352,65.2499,72.77,64.22,72.66,17898777,137.45,139.19,137.0,138.99,4549131
2018-08-03 00:00:00-04:00,202.01,202.43,198.28,201.15,1865424,85.99,86.2,84.15,85.19,4565422,72.02,72.43,67.83,68.35,12984082,139.29,139.86,137.94,139.81,3194766
2018-08-06 00:00:00-04:00,201.0,202.4553,200.5144,201.48,2011050,85.11,86.1,84.9,85.77,4209689,69.61,71.0,68.74,70.91,8878607,139.65,140.26,139.05,139.7,3188126
2018-08-07 00:00:00-04:00,202.5,203.15,201.96,202.6175,1726162,86.3,86.99,85.95,86.29,3555618,70.89,71.59,69.93,71.01,5671259,139.98,140.69,139.8726,140.28,3128058
2018-08-08 00:00:00-04:00,202.42,203.58,202.08,202.84,1608999,86.23,87.095,85.86,86.73,2819173,71.04,71.1,69.551,70.8,4247776,140.21,140.99,139.83,140.72,2945037
2018-08-09 00:00:00-04:00,203.19,204.66,202.65,203.61,1734898,86.91,88.09,86.48,87.16,4338863,71.12,71.27,69.3,69.386,5309001,140.73,141.24,139.9,140.02,3593475
2018-08-10 00:00:00-04:00,202.97,203.91,202.16,202.66,1542309,86.55,88.03,86.01,87.01,4403751,69.22,72.23,68.9,70.59,11861855,139.91,140.7401,139.25,139.68,3527764
2018-08-13 00:00:00-04:00,202.65,204.3381,201.89,202.31,1216351,87.42,88.5,86.96,87.03,4762410,70.69,74.49,70.6,72.37,11653518,140.53,141.24,139.83,140.2,3372702
2018-08-14 00:00:00-04:00,202.81,204.05,201.39,203.89,1315761,87.37,87.83,86.48,87.73,3834087,73.67,75.15,73.48,74.96,9469689,140.3,140.99,139.88,140.76,3860391
2018-08-15 00:00:00-04:00,202.65,203.05,199.5,200.25,1871845,86.78,87.25,84.61,85.21,6826376,74.49,75.45,71.451,72.24,11027576,140.35,140.69,138.84,139.92,3682605
2018-08-16 00:00:00-04:00,201.94,204.23,200.82,203.62,1820773,85.85,85.9,84.87,85.32,4337874,73.4,73.43,71.6,72.77,6669480,140.75,141.49,140.42,140.64,3688784
2018-08-17 00:00:00-04:00,203.86,204.6,202.005,203.24,1498496,85.13,85.77,84.22,85.45,4897196,72.83,73.39,71.801,72.88,4620077,140.78,141.71,140.565,141.38,3938667
2018-08-20 00:00:00-04:00,203.47,204.98,202.36,204.73,1695342,85.74,86.0,84.9,85.75,2964383,72.95,74.4,72.01,74.26,5983879,141.54,141.6,140.7,140.94,2815641
2018-08-21 00:00:00-04:00,205.0,205.93,202.63,203.08,1218496,85.82,87.38,85.82,86.23,3413031,74.26,76.31,74.26,75.18,6831708,141.0,141.4574,139.8,140.02,3455094
2018-08-22 00:00:00-04:00,202.5,205.22,202.25,204.32,1190541,86.0,87.16,85.63,86.95,2902132,75.19,76.83,74.75,76.43,6005638,139.85,141.53,139.85,141.15,2981091
2018-08-23 00:00:00-04:00,204.49,205.96,204.18,205.25,1457376,86.72,88.175,86.67,87.39,2980418,76.96,78.43,76.661,77.14,6748134,141.01,142.445,140.77,142.09,3081943
2018-08-24 00:00:00-04:00,206.0,209.5,205.57,209.37,1738986,87.95,90.13,87.95,90.1,5931967,77.84,78.47,77.45,78.18,6044599,142.32,144.38,142.32,144.21,4113601
2018-08-27 00:00:00-04:00,210.18,211.75,210.18,211.52,1785512,90.68,91.32,89.78,89.98,4292354,78.79,79.06,77.26,78.25,6297272,144.99,145.6,144.71,145.4,4368373
2018-08-28 00:00:00-04:00,211.7,213.03,210.94,212.63,1428772,90.1,90.85,89.68,90.61,3563865,78.84,81.41,78.6233,80.7873,10255021,145.63,146.17,144.87,145.26,3339510
2018-08-29 00:00:00-04:00,212.5,215.8603,212.45,214.59,1984859,90.78,92.94,90.78,92.6,6128078,82.405,86.17,81.44,85.71,19166779,145.46,147.2999,145.42,147.04,3161044
2018-08-30 00:00:00-04:00,214.25,215.28,212.83,213.82,1996843,92.29,93.01,91.71,92.1,5444339,85.72,89.22,85.5,87.77,17533600,146.82,147.71,146.36,146.76,4493230
2018-08-31 00:00:00-04:00,213.58,215.8,213.5,215.41,1662644,91.84,92.74,91.8,92.32,2899945,87.83,89.695,87.3801,88.6299,9497327,146.74,147.64,146.5,146.85,3751647
2018-09-04 00:00:00-04:00,215.68,217.35,214.68,216.83,2563396,91.94,93.44,91.62,93.07,4653771,88.74,91.64,87.76,91.25,12025531,146.93,147.86,146.6669,147.8,3965078
2018-09-05 00:00:00-04:00,215.76,215.77,210.31,211.1,2524549,92.98,93.0,88.7,89.04,8073156,91.3,91.41,84.34,87.18,15622763,147.0,147.82,142.55,142.71,8761110
2018-09-06 00:00:00-04:00,211.44,213.2691,210.47,212.77,2004814,89.18,89.555,88.06,88.98,5125797,87.83,89.7999,86.7,88.54,10590621,143.29,144.7,142.54,144.5,5419954
2018-09-07 00:00:00-04:00,211.02,213.24,209.7,211.12,1596701,88.13,89.68,87.39,88.84,4250699,87.66,91.5,86.55,89.96,9195207,143.99,144.44,142.75,143.24,4798607
2018-09-10 00:00:00-04:00,212.66,213.48,211.38,211.67,2091566,89.47,89.99,88.56,89.81,3801917,90.4,90.83,87.79,89.39,8757341,144.13,144.44,143.21,144.13,3264767
2018-09-11 00:00:00-04:00,210.52,213.56,210.1,213.46,1809682,89.83,91.71,89.035,91.44,5512363,88.9,92.919,88.7,92.28,10206135,144.0,145.52,143.25,145.49,3928761
2018-09-12 00:00:00-04:00,213.05,214.46,211.86,214.03,1272953,91.53,92.46,90.21,92.41,5270203,92.29,92.4,88.4,90.44,10464697,145.85,146.8,145.0733,146.58,4628949
2018-09-13 00:00:00-04:00,214.77,218.69,214.37,217.22,2425834,92.6,93.7,92.06,92.19,6418067,91.16,92.39,89.43,90.21,7846632,147.15,148.065,147.09,147.63,3938464
2018-09-14 00:00:00-04:00,218.0,218.82,216.42,217.94,1685384,92.25,92.68,90.68,90.77,7334350,90.26,91.29,89.31,90.81,5965065,147.89,148.37,147.35,147.84,3055231
2018-09-17 00:00:00-04:00,219.97,219.98,216.11,216.5,1595421,90.72,91.3,88.51,88.65,6345990,90.14,91.95,86.51,86.86,8414319,147.83,147.9,145.83,146.18,3876584
2018-09-18 00:00:00-04:00,217.46,220.9601,217.3,220.1,1895510,88.71,90.09,88.71,89.73,4190702,87.94,89.38,87.06,87.97,7624976,146.2,148.0897,145.95,147.65,3164870
2018-09-19 00:00:00-04:00,220.63,221.41,217.16,218.17,1954674,90.1,90.7399,88.2382,89.31,4213852,88.3,88.56,83.33,84.82,10317180,148.28,148.82,147.251,147.47,3740483
2018-09-20 00:00:00-04:00,219.98,221.92,218.9,221.38,2147840,89.84,90.78,89.185,90.59,4956584,85.98,87.32,84.82,86.52,7148335,147.99,149.485,147.2,149.25,3712732
2018-09-21 00:00:00-04:00,222.14,223.37,220.89,221.27,3353636,90.86,92.0,90.42,90.71,8354659,87.05,87.7399,85.16,85.31,5510679,149.95,150.26,149.35,149.93,7076532
2018-09-24 00:00:00-04:00,220.41,222.14,218.21,221.36,1499346,89.95,90.26,88.26,89.63,4597551,83.9,87.13,81.53,86.05,6199213,149.16,149.65,147.27,149.1,3426297
2018-09-25 00:00:00-04:00,221.92,223.04,221.22,222.11,1395829,89.62,90.38,89.2748,90.03,3749833,88.7,96.0,88.19,95.363,24317925,149.71,149.96,149.1,149.57,3046275
2018-09-26 00:00:00-04:00,222.62,224.36,221.704,222.27,1841909,90.34,90.93,89.7,89.85,3150980,97.46,98.47,94.05,94.66,21868348,150.0,150.42,149.04,149.34,3591767
2018-09-27 00:00:00-04:00,222.69,223.6135,222.06,222.31,1801942,90.36,90.7,88.86,88.99,5363732,94.91,99.13,94.77,97.95,16751553,149.9,150.64,149.562,150.04,3618056
2018-09-28 00:00:00-04:00,222.13,223.69,221.05,222.59,1819233,88.79,89.045,87.6,87.85,5797734,97.36,100.39,97.07,99.0,13351279,149.81,150.37,149.55,150.05,3416089
2018-10-01 00:00:00-04:00,224.84,225.35,223.09,223.75,1978769,88.13,88.8,87.4,87.54,7632677,100.8,101.15,96.6,97.27,10730558,150.89,151.56,150.61,150.84,3848978
2018-10-02 00:00:00-04:00,223.5,223.73,221.01,222.38,2024229,87.39,87.39,85.83,86.68,4727289,97.66,100.4164,97.25,97.8323,9990574,150.84,150.84,149.17,149.69,4133600
