,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,FB,FB,FB,FB,FB,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NFLX,NFLX,NFLX,NFLX,NFLX
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 00:00:00-05:00,174.65,175.57,172.8531,174.1699,25696142,1670.75,1672.26,1633.34,1639.42,3639233,171.2,172.47,169.27,170.48,11931265,1148.0,1154.0,1118.36,1123.24,1961777,357.0,357.04,347.19,352.03,6325863
2019-02-07 00:00:00-05:00,172.4,173.94,170.34,170.64,28233078,1625.02,1625.539,1592.91,1611.6058,4065241,168.27,169.24,165.25,165.97,15099844,1111.61,1111.99,1093.59,1103.91,1627994,348.46,348.75,339.02,344.3599,7318278
2019-02-08 00:00:00-05:00,168.99,170.66,168.42,170.04,20428524,1586.0,1588.59,1566.756,1585.7397,5163140,164.47,167.25,164.21,167.2,10893793,1094.88,1105.095,1094.24,1101.16,890681,338.0,348.0,338.0,347.4,7031801
2019-02-11 00:00:00-05:00,171.05,171.21,169.25,169.43,17954651,1600.78,1609.29,1586.0,1591.8,2993984,168.0,168.3,165.08,165.59,9543009,1103.75,1113.43,1100.0,1102.22,736358,350.0,352.87,344.81,345.84,4818110
2019-02-12 00:00:00-05:00,170.1,171.0,169.7,170.7384,18989903,1603.99,1638.97,1598.88,1637.89,4397459,166.86,168.34,164.5,164.94,14374841,1111.01,1132.86,1111.01,1127.395,1434412,348.09,359.69,346.52,359.62,9469281
2019-02-13 00:00:00-05:00,171.39,172.48,169.92,169.98,19353125,1647.0,1656.38,1637.1063,1640.3726,3144253,165.38,166.22,163.73,164.08,12848891,1133.04,1142.8496,1126.05,1126.5701,1277477,357.3,359.6,350.28,351.67,9639751
2019-02-14 00:00:00-05:00,169.71,171.2615,169.38,170.98,18263570,1624.5,1637.9,1606.061,1623.8774,3678810,163.19,164.8697,162.2468,163.97,10479806,1125.0,1136.13,1117.09,1129.32,896341,351.75,360.45,348.33,359.66,8616853
2019-02-15 00:00:00-05:00,171.25,171.7,169.75,170.25,22555013,1627.86,1628.9099,1604.5,1607.5299,3972633,164.51,164.7,160.86,162.4101,14725469,1136.73,1139.3,1116.72,1119.08,1236662,358.47,364.4,355.5,356.5161,8575970
2019-02-19 00:00:00-05:00,169.71,171.44,169.49,170.8499,16672024,1601.0,1634.0,1600.56,1627.4731,3363526,160.5,164.15,160.33,162.1166,12160154,1116.64,1129.64,1116.64,1125.4344,768872,355.8,365.0,355.32,362.1,6739016
2019-02-20 00:00:00-05:00,171.19,173.32,170.99,172.09,22439817,1630.0,1634.93,1610.12,1622.62,3099413,162.25,163.72,161.25,162.62,10528767,1128.88,1130.93,1111.75,1120.99,1017131,364.85,366.71,356.7,359.99,7655654
2019-02-21 00:00:00-05:00,171.8,172.37,170.3,171.14,15647117,1619.85,1623.56,1600.91,1619.9,3294305,162.01,162.24,159.59,160.09,13276948,1118.78,1119.15,1097.98,1104.5,1379202,360.03,362.85,353.88,356.91,5954159
2019-02-22 00:00:00-05:00,171.58,173.0,171.38,172.97,15245361,1623.5,1634.94,1621.17,1631.19,2590256,160.58,162.41,160.31,161.84,11588766,1109.7,1117.25,1100.5,1116.69,1126321,360.34,366.13,360.05,363.01,6615591
2019-02-25 00:00:00-05:00,174.16,175.87,173.95,174.26,19540227,1641.45,1654.6,1630.3873,1633.0,2858663,163.07,166.07,162.9,164.63,15768987,1124.3,1125.4,1114.11,1117.03,1055383,367.01,371.49,363.79,363.92,7085610
2019-02-26 00:00:00-05:00,173.71,175.3,173.1732,174.35,14716104,1625.98,1639.99,1616.1335,1636.33,2387059,164.335,166.24,163.8,164.05,12423077,1114.37,1126.435,1106.7,1122.0,1314597,363.0,365.7,359.33,364.96,4556516
2019-02-27 00:00:00-05:00,173.26,175.0,172.73,174.88,22914417,1628.18,1641.81,1615.1,1641.09,2855043,162.9,163.93,160.41,162.81,11253373,1114.01,1125.73,1108.56,1122.89,916073,363.5,368.03,359.8,362.8,5299637
2019-02-28 00:00:00-05:00,174.32,174.91,172.92,173.2,19815729,1635.25,1651.77,1633.83,1639.79,2439847,162.37,163.5,160.86,161.5,9056941,1120.05,1133.99,1118.41,1127.04,1056546,362.47,366.39,357.709,357.9,5355626
2019-03-01 00:00:00-05:00,174.28,175.15,172.89,174.97,20830861,1653.74,1674.26,1651.0,1671.26,4274122,162.6,163.132,161.69,162.28,9311399,1132.1,1150.0,1131.0,1147.92,1317656,362.26,362.87,354.6915,357.16,5147012
2019-03-04 00:00:00-05:00,175.69,177.75,173.97,175.86,24195978,1685.0,1709.43,1674.36,1696.16,5635905,163.9,167.5,163.83,167.47,17156727,1154.56,1165.52,1138.25,1153.69,1432109,359.72,362.25,348.0436,351.2,6442582
2019-03-05 00:00:00-05:00,175.94,176.0,174.54,175.51,15413946,1702.95,1707.8,1689.01,1691.81,3441803,167.31,171.88,166.55,171.25,24266138,1156.0,1176.4899,1153.02,1168.98,1778223,351.25,356.17,348.25,354.18,5570180
2019-03-06 00:00:00-05:00,174.67,175.49,173.94,174.51,17535168,1695.97,1697.75,1668.28,1669.16,3715728,172.9,173.57,171.27,172.51,18843395,1171.76,1174.74,1163.05,1164.95,1023368,353.6,359.88,351.7,359.5,5851831
2019-03-07 00:00:00-05:00,174.02,174.44,172.02,172.47,20110131,1667.06,1669.7534,1620.51,1626.28,4213562,171.5,171.74,167.61,169.14,15649857,1160.5,1163.58,1141.715,1151.56,1170172,360.16,362.86,350.5,352.62,5733334
2019-03-08 00:00:00-05:00,170.32,173.07,169.5,172.92,19475688,1604.01,1622.72,1586.57,1622.11,4139096,166.2,169.62,165.97,169.6,11357699,1133.9,1153.4504,1130.2,1149.71,1012099,345.75,349.92,342.47,349.58,6355135
2019-03-11 00:00:00-04:00,175.49,179.12,175.35,178.98,26225966,1626.95,1672.285,1626.01,1670.32,3476811,171.6,174.3,171.58,171.98,15351838,1152.0,1179.91,1151.57,1178.98,1185310,352.0,358.98,350.04,358.86,4648908
2019-03-12 00:00:00-04:00,180.0,182.67,179.37,180.94,27277399,1669.0,1684.265,1660.98,1672.42,3094709,172.09,173.8,171.2178,171.94,10609535,1182.74,1205.71,1182.3,1197.79,1887078,358.78,360.13,353.8,356.28,4415584
2019-03-13 00:00:00-04:00,182.25,183.3,180.92,181.72,23960992,1683.0,1700.0,1679.35,1690.8,3263391,172.63,174.03,172.12,173.37,9607015,1205.93,1207.1234,1197.91,1198.85,1058863,355.81,362.48,352.765,361.18,6065574
2019-03-14 00:00:00-04:00,183.9,184.1,182.56,183.73,19457731,1691.2,1702.0,1684.34,1685.29,2583867,169.76,171.15,168.16,170.26,14802757,1199.02,1204.7,1191.23,1192.749,1189050,360.5,363.84,358.1008,358.68,4799192
2019-03-15 00:00:00-04:00,184.66,187.33,184.66,186.21,21750706,1700.22,1718.8,1693.13,1712.91,4133684,163.1612,166.71,163.14,166.01,19314509,1192.4,1201.725,1187.01,1191.08,1288235,362.12,364.0,359.54,361.78,5194515
2019-03-18 00:00:00-04:00,185.8,188.39,185.79,188.03,22563772,1712.39,1750.0,1712.39,1742.0,4804401,163.57,163.9,159.28,160.47,32864620,1189.69,1194.95,1181.4762,1188.24,1100687,362.47,370.9705,361.86,363.44,6544056
2019-03-19 00:00:00-04:00,188.35,188.99,185.92,186.54,26863005,1754.13,1784.16,1753.51,1762.7,5692348,161.48,163.82,160.82,161.63,21550291,1192.38,1203.405,1189.4564,1202.99,1258816,366.4,366.96,356.8,359.06,6678733
2019-03-20 00:00:00-04:00,186.23,189.49,184.73,188.17,26974003,1769.94,1799.01,1767.0338,1797.73,5635029,161.27,166.12,161.24,165.47,17364616,1201.4,1229.99,1199.59,1226.52,1764600,358.67,375.9,357.01,375.22,10287618
2019-03-21 00:00:00-04:00,190.02,196.33,189.81,195.05,42720798,1796.26,1823.75,1787.281,1818.4,5081857,164.89,166.39,163.75,166.08,13641827,1220.0,1236.44,1216.575,1236.43,1302499,373.82,379.0,370.61,377.92,7744879
2019-03-22 00:00:00-04:00,195.34,197.69,190.78,191.06,38334323,1810.17,1818.98,1763.11,1764.06,5841108,165.65,167.42,164.09,164.34,14302290,1230.25,1233.63,1206.0001,1208.17,1437200,375.53,376.43,360.04,361.02,8083699
2019-03-25 00:00:00-04:00,191.55,191.98,186.6,188.77,40742481,1757.79,1782.675,1747.5,1774.07,4735693,163.14,166.54,162.0,166.27,11009299,1199.56,1209.44,1190.0034,1197.13,1213515,359.0,367.0399,357.44,366.26,7956675
2019-03-26 00:00:00-04:00,191.64,192.88,184.58,186.79,43454017,1792.85,1805.77,1773.3597,1784.47,4486129,167.35,169.45,166.3499,167.68,13876298,1205.19,1207.65,1181.76,1189.84,1381673,367.87,368.38,358.02,360.1,6400989
2019-03-27 00:00:00-04:00,188.75,189.76,186.55,188.47,26586290,1784.13,1787.5,1745.68,1766.0,3998643,167.73,168.94,164.79,165.84,9279826,1191.92,1191.92,1164.23,1178.02,1299501,361.0,362.47,350.37,353.28,7186983
2019-03-28 00:00:00-04:00,188.95,189.559,187.53,188.71,19309376,1770.0,1777.93,1753.47,1773.67,2819446,164.57,166.72,163.33,165.51,9376259,1177.06,1177.25,1163.43,1172.28,1030973,354.485,355.94,349.2,354.61,4170523
2019-03-29 00:00:00-04:00,189.99,190.08,188.54,189.94,18489986,1786.58,1792.86,1776.63,1781.09,2744465,166.39,167.19,164.81,166.66,8777694,1180.18,1183.97,1166.38,1176.42,1034827,357.16,358.25,353.71,356.56,4021938
2019-04-01 00:00:00-04:00,191.64,191.68,188.38,191.24,12098014,1800.11,1815.67,1798.73,1814.36,2005504,167.83,168.74,167.2789,168.69,4353507,1186.2,1199.13,1186.2,1199.12,598931,359.0,367.8,358.51,366.96,2710737
2019-04-02 00:00:00-04:00,191.09,194.46,191.05,194.04,19797454,1811.93,1820.0,1805.121,1814.0,3098296,170.14,174.9,169.55,174.23,21471600,1200.05,1205.81,1191.24,1205.16,777991,366.25,368.42,362.22,367.72,4582529
2019-04-03 00:00:00-04:00,193.25,196.5,193.15,195.35,19793141,1826.72,1830.0,1809.62,1820.41,3637589,174.5,177.96,172.95,173.51,25558252,1212.7,1220.6,1205.075,1210.48,967635,369.26,373.4105,366.19,369.58,5030212
2019-04-04 00:00:00-04:00,194.79,196.37,193.14,195.72,17091108,1820.65,1828.75,1804.2,1819.51,3318144,176.02,178.0,175.5301,176.01,16318218,1211.29,1220.55,1209.04,1219.46,879729,370.07,372.05,362.4,367.84,4417823
2019-04-05 00:00:00-04:00,196.45,197.1,195.93,196.97,15842943,1829.0,1838.58,1825.19,1837.65,3186217,176.94,177.0,175.1,175.7,8490747,1218.75,1220.39,1210.03,1211.78,860041,369.0,369.8,364.66,365.61,3589148
2019-04-08 00:00:00-04:00,196.42,200.23,196.34,200.08,23231403,1833.23,1850.2,1825.11,1849.679,3432186,175.21,175.5,174.23,174.91,6560427,1211.11,1213.95,1204.695,1208.22,868731,365.11,365.94,359.93,361.34,4175971
2019-04-09 00:00:00-04:00,200.32,202.85,199.23,199.5,32840959,1845.49,1853.09,1831.78,1836.52,3300977,175.62,179.19,175.55,177.66,16740865,1201.89,1207.15,1198.38,1203.08,865489,360.54,366.74,359.0,364.73,5040285
2019-04-10 00:00:00-04:00,198.68,200.74,198.18,200.66,19861942,1841.0,1848.0,1828.81,1847.33,2766747,178.18,178.79,176.54,177.83,9819134,1205.09,1208.9377,1200.6609,1206.45,705045,365.79,368.8481,362.25,363.95,4303760
2019-04-11 00:00:00-04:00,200.85,201.0,198.4431,198.95,17931789,1848.7,1849.95,1840.31,1844.5,2412329,178.24,178.4,177.0,177.5,7085392,1209.97,1212.74,1204.54,1209.57,790515,365.0,370.12,360.81,367.65,6111437
2019-04-12 00:00:00-04:00,199.2,200.14,196.21,198.88,24667735,1848.4,1851.5,1841.3,1842.96,2598729,178.0,179.63,177.95,179.08,10343203,1215.0,1223.05,1213.29,1222.99,992784,360.69,361.75,349.36,351.14,14323643
2019-04-15 00:00:00-04:00,198.58,199.85,198.01,199.23,14551176,1842.0,1846.85,1818.9,1844.85,3271660,178.5,180.5,176.87,179.66,9367040,1224.09,1229.295,1214.56,1226.61,1055295,350.71,352.21,342.27,348.8851,8309396
2019-04-16 00:00:00-04:00,199.46,201.37,198.56,199.25,24002891,1851.31,1869.77,1848.0,1862.92,2788392,179.17,180.17,178.3,178.85,10138634,1230.69,1235.98,1225.04,1232.13,1009593,355.0,364.4787,352.72,359.61,14364530
2019-04-17 00:00:00-04:00,199.54,203.38,198.61,203.12,27366117,1872.5,1876.473,1860.44,1864.82,2588487,179.6,180.74,178.36,178.78,7589562,1237.0,1245.095,1232.9,1240.26,1363649,365.05,368.764,350.6,354.84,16085405
2019-04-18 00:00:00-04:00,203.12,204.15,202.52,203.86,21928367,1866.2,1870.82,1859.48,1861.4,2613709,178.8,178.88,177.34,178.32,9740923,1245.0,1245.94,1239.41,1241.47,1122870,354.95,360.41,351.64,360.35,8049911
2019-04-22 00:00:00-04:00,202.83,204.94,202.34,204.64,13720923,1855.4,1888.42,1845.64,1888.04,3196934,178.25,181.665,178.25,181.49,11672646,1237.05,1254.3405,1233.37,1254.26,840734,359.7,377.69,359.0,377.36,11282629
2019-04-23 00:00:00-04:00,204.43,207.75,203.9,207.51,19401417,1891.2,1929.26,1889.58,1924.17,4123487,182.74,184.22,181.48,183.77,16649460,1256.0,1274.43,1251.975,1270.26,1370300,375.45,384.8,374.7069,381.88,9304333
2019-04-24 00:00:00-04:00,207.36,208.48,207.05,207.18,14914939,1925.1,1929.69,1898.16,1900.88,3044542,184.49,185.14,181.65,182.63,23160514,1270.59,1274.0,1259.81,1260.06,836189,381.07,381.9,373.2698,374.19,6111210
2019-04-25 00:00:00-04:00,206.83,207.76,205.12,205.24,15908807,1917.0035,1922.45,1900.31,1902.16,4154636,196.98,198.48,192.12,193.1705,47630063,1270.59,1272.8,1258.0,1267.34,1352918,374.49,374.76,365.7,368.34,5871934
2019-04-26 00:00:00-04:00,204.9,205.0,202.12,204.29,16315669,1928.69,1951.0,1898.0,1950.9,7614548,192.5,192.9,189.09,191.49,19839970,1273.38,1278.91,1265.0,1277.17,1118089,368.35,375.14,366.24,375.02,4810395
2019-04-29 00:00:00-04:00,204.4,205.97,203.86,204.61,19641066,1949.0,1956.335,1934.09,1939.0,3542692,190.88,195.41,190.65,194.78,18176943,1280.51,1296.975,1271.71,1296.0,2296071,373.68,374.5753,369.115,371.71,3560763
2019-04-30 00:00:00-04:00,203.06,203.4,199.11,200.57,35362106,1930.12,1935.71,1906.95,1926.53,3106108,194.19,197.39,192.28,193.37,20556973,1190.77,1200.9777,1183.0,1199.49,5980943,369.99,374.5,368.348,370.51,3467914
2019-05-01 00:00:00-04:00,209.88,215.31,209.23,210.52,57751414,1933.09,1943.64,1910.55,1911.29,2814558,194.78,196.1769,193.01,193.04,14421521,1198.0,1199.25,1171.675,1173.37,3497083,374.0,385.99,373.1746,378.81,8709382
2019-05-02 00:00:00-04:00,209.84,212.65,208.13,209.17,29014844,1913.33,1921.55,1881.87,1901.72,3641665,192.99,194.0,189.75,192.51,11924746,1172.6,1179.38,1158.33,1166.25,2018931,378.0,383.5,374.51,379.05,5034699
2019-05-03 00:00:00-04:00,210.74,211.84,210.23,211.78,17987793,1949.0,1964.4,1936.0,1961.76,5687567,194.38,196.16,193.71,195.47,12960175,1177.09,1191.4,1173.545,1189.55,1797188,381.53,385.03,378.2717,385.03,4706870
2019-05-06 00:00:00-04:00,204.29,208.84,203.5,208.6,28949691,1917.98,1959.0,1910.5,1950.29,4911645,191.24,194.28,190.55,193.88,12373433,1172.0,1195.43,1171.155,1193.38,1456195,377.69,381.35,376.0,378.73,5316892
2019-05-07 00:00:00-04:00,205.88,207.4175,200.825,202.86,34328425,1939.99,1949.1005,1903.3795,1922.58,5451477,192.59,192.9,187.85,189.88,13420057,1185.81,1194.77,1165.0,1179.55,1564069,377.0,379.91,365.81,370.66,6426859
2019-05-08 00:00:00-04:00,201.9,205.34,201.75,202.9,22729670,1918.87,1935.37,1910.0,1916.85,3650183,189.49,190.72,188.55,189.54,10830015,1177.29,1184.27,1167.63,1169.57,1085504,367.92,369.0,361.36,364.39,6110079
2019-05-09 00:00:00-04:00,200.4,201.68,196.66,200.72,32427147,1900.98,1909.4,1876.0,1900.01,4928658,187.2,189.77,186.26,188.64,11318407,1162.6,1174.07,1154.64,1167.69,1272156,360.9,364.2,352.75,362.67,5583331
2019-05-10 00:00:00-04:00,197.419,198.85,192.77,197.3,36118438,1898.0,1903.79,1856.0,1889.98,5355441,188.25,190.0,184.59,188.46,11658033,1168.0,1176.28,1146.37,1167.67,1456810,361.62,365.2578,353.06,360.9325,5384688
2019-05-13 00:00:00-04:00,187.71,189.48,182.85,185.72,50491792,1837.11,1846.535,1818.0,1822.62,5312153,183.5,185.43,180.84,181.45,14165709,1145.24,1151.97,1125.5,1136.68,1857526,352.29,354.26,343.1,345.14,7504074
2019-05-14 00:00:00-04:00,186.41,189.7,185.41,188.65,31498214,1839.9,1852.44,1815.75,1840.05,4179780,182.52,183.49,178.1,180.73,16491357,1141.34,1144.865,1123.53,1124.82,1662207,348.71,349.95,342.5,345.5542,4955965
2019-05-15 00:00:00-04:00,186.27,191.75,186.02,190.92,23655393,1827.95,1874.427,1823.0,1871.12,4294255,180.42,187.28,180.02,186.27,14925589,1122.55,1178.3,1121.4,1170.06,2530623,343.34,356.5,341.39,354.99,5865241
2019-05-16 00:00:00-04:00,189.91,192.4689,188.84,190.14,28660083,1885.9,1917.51,1882.29,1907.86,4317968,185.05,188.575,185.05,186.98,11157151,1171.84,1194.16,1168.45,1184.75,1549838,356.37,364.0,353.935,359.24,6063486
2019-05-17 00:00:00-04:00,186.93,190.9,186.76,188.98,29246990,1893.05,1910.53,1867.33,1867.99,4384715,184.84,187.58,184.28,185.24,9400823,1175.83,1186.29,1166.42,1168.29,1112390,356.39,359.62,353.785,354.43,4601589
2019-05-20 00:00:00-04:00,183.52,184.349,180.2839,183.09,33285709,1852.69,1867.78,1835.54,1858.04,3483969,182.03,184.23,181.37,182.69,8985873,1153.0,1153.0,1138.135,1144.23,1141308,351.23,352.418,345.4,348.05,4300557
2019-05-21 00:00:00-04:00,185.22,188.0,184.7,186.59,23901501,1874.79,1879.0,1846.0,1858.11,3603729,184.57,185.7,183.885,184.79,6479835,1154.48,1158.0,1143.31,1154.69,883437,350.95,356.425,349.93,354.3,3641465
2019-05-22 00:00:00-04:00,184.66,185.71,182.55,182.79,26540561,1851.22,1871.485,1851.0,1859.425,2647140,184.73,186.74,183.61,185.29,7343786,1152.82,1163.78,1151.0,1155.75,770596,358.01,370.46,357.3,359.74,5864352
2019-05-23 00:00:00-04:00,179.8,180.54,177.81,179.67,31272923,1837.0,1844.0,1804.2,1815.67,4041503,182.42,183.9,179.67,180.87,11158349,1145.83,1150.05,1133.16,1144.9,1068393,355.5,357.42,347.7,352.23,5169430
2019-05-24 00:00:00-04:00,180.2,182.14,178.62,179.06,21514327,1835.89,1841.76,1817.851,1823.3,3096132,182.33,183.63,180.83,181.07,7042655,1152.0,1154.36,1136.71,1139.1,816746,355.51,359.44,353.791,354.39,3612717
2019-05-28 00:00:00-04:00,178.9,180.59,177.91,178.17,22515281,1832.35,1849.2668,1827.35,1836.56,2861458,181.54,184.7119,181.4537,184.31,10084904,1141.48,1156.49,1138.67,1138.79,820763,354.39,361.2,353.64,354.61,3703586
2019-05-29 00:00:00-04:00,176.42,179.35,176.0,177.35,26177083,1823.18,1830.0,1807.5327,1820.2,3730772,183.5,184.56,181.35,182.19,11666484,1133.87,1135.0,1111.95,1120.44,1558887,353.6,353.8476,345.9,349.21,5164094
2019-05-30 00:00:00-04:00,177.95,179.23,176.67,178.25,19579368,1824.31,1829.47,1807.825,1815.81,2934611,183.08,183.48,180.89,183.01,7960501,1120.15,1126.795,1115.9,1121.18,809204,350.55,354.21,348.3,351.83,3721735
2019-05-31 00:00:00-04:00,176.22,177.985,174.99,175.0,22909538,1790.01,1795.585,1772.7034,1775.07,3916862,180.44,180.54,177.16,177.4,13135682,1105.64,1113.4027,1103.35,1106.33,1293148,347.22,349.34,342.92,343.25,4504506
2019-06-03 00:00:00-04:00,175.6,177.92,170.27,173.28,36721281,1760.01,1766.29,1672.0,1692.76,8372675,175.0,175.05,161.01,164.01,51883512,1067.44,1067.44,1027.16,1039.04,4414677,343.56,347.66,332.65,336.63,7355610
2019-06-04 00:00:00-04:00,175.44,179.83,174.52,179.67,27174311,1699.24,1730.82,1680.89,1730.18,5141474,163.71,168.28,160.84,167.52,42643617,1044.49,1058.437,1036.03,1054.59,2692428,345.0,353.61,343.25,353.4,7322078
2019-06-05 00:00:00-04:00,184.28,184.99,181.14,182.541,26260553,1749.6,1752.0,1715.2513,1739.48,3781000,167.48,168.72,164.63,168.15,17442338,1055.0,1056.81,1033.0,1045.0,2012699,354.38,357.88,348.71,355.8,4660793
2019-06-06 00:00:00-04:00,183.08,185.47,182.1489,185.23,18504740,1737.71,1759.99,1726.13,1754.6292,3355072,168.3,169.7,167.23,168.32,11004943,1046.21,1050.0,1035.51,1047.77,1321246,354.84,358.21,352.09,357.28,3405233
2019-06-07 00:00:00-04:00,186.51,191.92,185.77,190.14,26413228,1762.4,1806.2538,1759.49,1804.02,4065603,170.17,173.87,168.84,173.34,14548549,1054.28,1073.43,1051.15,1069.0,1857229,357.39,365.15,355.69,360.8,4235419
2019-06-10 00:00:00-04:00,191.81,195.37,191.62,192.52,23763115,1822.0,1884.87,1818.0,1860.63,4968998,174.75,177.86,173.8,174.83,13236390,1075.95,1094.84,1075.2817,1082.65,1261125,363.65,367.1,349.285,352.01,7366867
2019-06-11 00:00:00-04:00,194.82,196.0,193.6,194.81,22631965,1883.25,1893.7,1858.0,1863.7,3629018,178.48,179.98,176.79,178.12,13789793,1096.99,1104.005,1079.57,1080.71,1424494,355.0,357.58,348.5,351.27,5032305
2019-06-12 00:00:00-04:00,193.95,195.97,193.385,194.19,16299683,1853.98,1865.0,1844.38,1855.3,2450925,178.38,179.27,172.88,175.05,15583770,1081.12,1082.52,1069.6,1079.28,1011776,351.82,353.61,343.23,345.54,4294097
2019-06-13 00:00:00-04:00,194.7,196.79,193.6,194.74,35633462,1866.72,1883.09,1862.22,1870.748,4993238,175.53,178.03,174.606,177.49,20905225,1084.71,1096.59,1082.57,1091.24,1758932,347.23,348.5,339.25,343.57,11773444
2019-06-14 00:00:00-04:00,191.545,193.5863,190.3,192.745,31598181,1864.92,1876.0,1859.0,1870.17,4923087,180.51,181.8398,180.0,181.33,29782487,1088.46,1094.76,1081.4752,1086.3,1936988,341.63,343.4,336.155,339.73,9348337
2019-06-17 00:00:00-04:00,192.9,194.96,192.17,193.95,12831457,1876.5,1895.688,1875.45,1886.0,2397289,185.01,189.5,184.4105,189.04,26879135,1089.1,1101.28,1088.0,1093.71,837042,342.69,351.77,342.06,350.61,4985978
2019-06-18 00:00:00-04:00,196.0,200.29,195.21,198.5,23433567,1901.35,1921.67,1899.79,1902.15,3523736,194.0,194.53,187.28,188.52,34182419,1111.5,1118.78,1100.79,1105.25,1453452,355.56,361.5,353.75,356.99,4972707
2019-06-19 00:00:00-04:00,199.68,199.88,197.31,197.86,17581620,1907.84,1919.5807,1892.6223,1909.03,2565954,187.0,188.1,184.55,187.44,18783398,1106.15,1109.43,1096.03,1104.86,1098456,361.72,364.74,356.12,363.49,5218969
2019-06-20 00:00:00-04:00,200.37,200.61,198.03,199.3794,18470638,1933.33,1935.2,1905.8,1917.95,2858789,190.95,191.16,187.64,189.31,12742652,1121.5,1122.72,1107.0,1113.64,951688,365.91,370.12,361.215,365.07,5257914
2019-06-21 00:00:00-04:00,198.8,200.85,198.15,198.8,30026975,1912.5,1925.95,1907.58,1911.1,3243263,188.75,192.0,188.75,191.15,17047055,1110.905,1126.57,1109.72,1125.32,1960778,365.0,371.45,365.0,368.88,6256562
2019-06-24 00:00:00-04:00,198.54,200.16,198.17,198.55,14762379,1912.66,1916.86,1901.3,1913.96,1931200,192.42,193.98,191.57,192.57,13295230,1120.0,1123.57,1113.31,1117.18,980463,370.27,375.0,370.2,371.04,4224559
2019-06-25 00:00:00-04:00,198.43,199.26,195.29,195.57,18361798,1911.84,1916.385,1872.42,1878.64,2712393,192.88,193.14,188.13,188.84,14685612,1115.08,1115.7,1084.5999,1087.98,1369235,370.75,370.9994,358.29,360.41,4985746
2019-06-26 00:00:00-04:00,197.83,200.99,197.35,199.8,22499633,1892.91,1903.8,1887.32,1897.75,2011515,189.54,190.76,187.31,187.6,10716173,1088.57,1095.12,1073.6873,1080.72,1466756,361.65,366.79,361.6,362.09,3085663
2019-06-27 00:00:00-04:00,200.29,201.57,199.57,199.73,15460769,1902.0,1911.24,1898.04,1903.67,1923521,189.88,198.88,188.27,189.5,9578567,1086.75,1088.465,1075.85,1076.54,1039483,363.2,370.85,363.2,370.02,3854010
2019-06-28 00:00:00-04:00,199.24,199.4,197.05,197.92,18773228,1912.8,1912.8,1884.0,1889.83,2263386,191.07,193.2,189.94,192.98,12058722,1079.15,1082.79,1073.8,1081.94,1132882,371.4086,371.5448,364.87,367.67,3511983
2019-07-01 00:00:00-04:00,203.17,204.49,200.65,201.68,24084814,1922.98,1929.82,1914.66,1922.26,2917672,195.21,195.28,191.93,193.0,12916924,1101.04,1108.59,1095.33,1099.63,1218173,373.21,376.66,372.0,374.6,4547169
